elementCount,run,className,dataType,archetype,supportsStagedMutability,footprintInBytes,footprintInObjects,footprintInReferences
1,3,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,136,4,6
1,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,112,3,4
1,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,112,3,4
1,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,112,3,4
1,3,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,104,3,5
1,3,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,232,5,15
1,4,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,136,4,6
1,4,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,136,4,6
1,4,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,136,4,6
1,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,112,3,4
1,4,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,136,4,6
1,4,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,136,4,6
1,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,112,3,4
1,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,112,3,4
1,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,112,3,4
1,4,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,104,3,5
1,4,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,232,5,15
2,0,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,152,4,8
2,0,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,152,4,8
2,0,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,152,4,8
2,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,128,3,6
2,0,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,264,7,13
2,0,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,232,6,12
2,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,240,6,11
2,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,208,5,10
2,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,168,4,8
2,0,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,360,10,16
2,0,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,480,10,31
2,1,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,152,4,8
2,1,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,152,4,8
2,1,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,152,4,8
2,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,128,3,6
2,1,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,264,7,13
2,1,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,232,6,12
2,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,240,6,11
2,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,208,5,10
2,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,168,4,8
2,1,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,360,10,16
2,1,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,480,10,31
2,2,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,152,4,8
2,2,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,152,4,8
2,2,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,152,4,8
2,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,128,3,6
2,2,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,264,7,13
2,2,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,232,6,12
2,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,240,6,11
2,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,208,5,10
2,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,168,4,8
2,2,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,488,14,20
2,2,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,480,10,31
2,3,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,152,4,8
2,3,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,152,4,8
2,3,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,152,4,8
2,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,128,3,6
2,3,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,264,7,13
2,3,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,232,6,12
2,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,240,6,11
2,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,208,5,10
2,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,168,4,8
2,3,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,360,10,16
2,3,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,480,10,31
2,4,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,152,4,8
2,4,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,152,4,8
2,4,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,152,4,8
2,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,128,3,6
2,4,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,264,7,13
2,4,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,232,6,12
2,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,240,6,11
2,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,208,5,10
2,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,168,4,8
2,4,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,360,10,16
2,4,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,480,10,31
4,0,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,184,4,12
4,0,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,184,4,12
4,0,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,184,4,12
4,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,160,3,10
4,0,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,408,10,22
4,0,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,344,8,20
4,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,384,9,20
4,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,320,7,18
4,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,240,5,14
4,0,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,640,17,30
4,0,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,728,15,47
4,1,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,256,6,15
4,1,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,256,6,15
4,1,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,256,6,15
4,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,208,4,11
4,1,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,552,14,28
4,1,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,488,12,26
4,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,504,12,24
4,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,440,10,22
4,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,320,7,16
4,1,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,640,17,30
4,1,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,984,19,67
4,2,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,184,4,12
4,2,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,184,4,12
4,2,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,184,4,12
4,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,160,3,10
4,2,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,408,10,22
4,2,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,344,8,20
4,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,384,9,20
4,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,320,7,18
4,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,240,5,14
4,2,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,640,17,30
4,2,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,728,15,47
4,3,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,184,4,12
4,3,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,184,4,12
4,3,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,184,4,12
4,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,160,3,10
4,3,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,408,10,22
4,3,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,344,8,20
4,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,384,9,20
4,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,320,7,18
4,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,240,5,14
4,3,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,640,17,30
4,3,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,728,15,47
4,4,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,184,4,12
4,4,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,184,4,12
4,4,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,184,4,12
4,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,160,3,10
4,4,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,408,10,22
4,4,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,344,8,20
4,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,384,9,20
4,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,320,7,18
4,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,240,5,14
4,4,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,704,19,32
4,4,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,728,15,47
8,0,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,248,4,20
8,0,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,248,4,20
8,0,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,248,4,20
8,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,224,3,18
8,0,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,696,16,40
8,0,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,568,12,36
8,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,672,15,38
8,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,544,11,34
8,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,384,7,26
8,0,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,1200,31,58
8,0,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,1288,25,87
8,1,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,248,4,20
8,1,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,248,4,20
8,1,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,248,4,20
8,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,224,3,18
8,1,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,696,16,40
8,1,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,568,12,36
8,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,672,15,38
8,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,544,11,34
8,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,384,7,26
8,1,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,1328,35,62
8,1,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,1288,25,87
8,2,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,392,8,26
8,2,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,392,8,26
8,2,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,392,8,26
8,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,320,5,20
8,2,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,840,20,46
8,2,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,712,16,42
8,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,768,17,40
8,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,640,13,36
8,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,480,9,28
8,2,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,1328,35,62
8,2,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,1544,29,107
8,3,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,320,6,23
8,3,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,320,6,23
8,3,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,320,6,23
8,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,272,4,19
8,3,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,768,18,43
8,3,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,640,14,39
8,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,720,16,39
8,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,592,12,35
8,3,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,432,8,27
8,3,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,1264,33,60
8,3,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,1416,27,97
8,4,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,248,4,20
8,4,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,248,4,20
8,4,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,248,4,20
8,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,224,3,18
8,4,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,696,16,40
8,4,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,568,12,36
8,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,672,15,38
8,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,544,11,34
8,4,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,384,7,26
8,4,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,1200,31,58
8,4,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,1288,25,87
16,0,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,520,8,42
16,0,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,520,8,42
16,0,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,520,8,42
16,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,448,5,36
16,0,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,1488,34,85
16,0,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,1232,26,77
16,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,1416,31,79
16,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,1160,23,71
16,0,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,800,14,53
16,0,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,2576,67,122
16,0,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,2792,51,197
16,1,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,520,8,42
16,1,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,520,8,42
16,1,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,520,8,42
16,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,448,5,36
16,1,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,1416,32,82
16,1,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,1160,24,74
16,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,1344,29,76
16,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,1088,21,68
16,1,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,768,13,52
16,1,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,2640,69,124
16,1,VF_CLOJURE,SET_MULTIMAP,PERSISTENT,false,2664,49,187
16,2,VF_CHAMP_MAP_AS_MULTIMAP,MAP,PERSISTENT,false,448,6,39
16,2,VF_CHAMP_MULTIMAP_HCHAMP,MAP,PERSISTENT,false,448,6,39
16,2,VF_CHAMP_MULTIMAP_HHAMT,MAP,PERSISTENT,false,448,6,39
16,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,MAP,PERSISTENT,false,400,4,35
16,2,VF_CHAMP_MULTIMAP_HHAMT,SET_MULTIMAP,PERSISTENT,false,1344,30,79
16,2,VF_CHAMP_MULTIMAP_HHAMT_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,1088,22,71
16,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED,SET_MULTIMAP,PERSISTENT,false,1296,28,75
16,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,1040,20,67
16,2,VF_CHAMP_MULTIMAP_HHAMT_SPECIALIZED_PATH_INTERLINKED,SET_MULTIMAP,PERSISTENT,false,720,12,51
16,2,VF_SCALA,SET_MULTIMAP,PERSISTENT,false,2384,61,116
